date,symbol,F_mom121,F_er20,F_idiovol60,F_obv20,composite,rank
2026-04-17,SOXL,4.1138353765324,0.4973155200399551,0.04586979119371593,0.5146274210909819,0.6428571428571429,1.0
2026-04-17,EDC,1.297100327432327,0.322026558891455,0.021777360845497952,0.23004431823318638,0.5064935064935064,2.0
2026-04-17,TNA,0.9422074656293535,0.43785321876320593,0.023920681313338223,0.44188221725408655,0.5064935064935064,3.0
2026-04-17,TECL,1.1225864751593844,0.3879251471447183,0.030495240311893924,0.31019152802579064,0.487012987012987,4.0
2026-04-17,LABU,2.063885813961289,0.37885490000623046,0.0434350857002691,0.22888196088543009,0.48376623376623373,5.0
2026-04-17,MEXX,1.4158871154291002,0.3130388689652889,0.03464810843559824,0.4687170149223866,0.47727272727272724,6.0
2026-04-17,UPRO,0.6573333073396432,0.4099574444605382,0.01612880383174252,0.3394323428957753,0.4772727272727272,7.0
2026-04-17,TQQQ,0.8616436856636653,0.39219636630240795,0.02163483627599811,0.41821822422459787,0.4707792207792207,8.0
2026-04-17,UYM,0.3647004796917195,0.4171249157412993,0.017509470275253295,0.32727099556889977,0.41883116883116883,9.0
2026-04-17,AGQ,2.1499617444529457,0.23270995059985886,0.09074580407613826,0.18282039963574462,0.409090909090909,10.0
2026-04-17,KORU,9.207986960065199,0.18077447688251957,0.06249907300340929,0.08953904486560044,0.3993506493506493,11.0
2026-04-17,DUSL,0.9854528808128076,0.2201620570252331,0.022980574090305017,0.3288688027589627,0.3961038961038961,12.0
2026-04-17,ERX,1.1017927695331182,0.25809353212319625,0.028615663055100094,-0.15557001006169138,0.3831168831168831,13.0
2026-04-17,UDOW,0.3595271266671556,0.4190903797235591,0.01902846493121153,0.14904700388669231,0.383116883116883,14.0
2026-04-17,CHAU,0.6657084910330731,0.2319006188692908,0.013552879675663192,0.11279295379204544,0.37012987012987014,15.0
2026-04-17,EURL,0.5646574570993175,0.34417589713973495,0.02153253303580493,0.12834224598930483,0.34090909090909083,16.0
2026-04-17,DRN,0.09665808543096865,0.41097252349963864,0.023281878605103726,0.47218050458687627,0.3279220779220779,17.0
2026-04-17,FAS,-0.022846653922309668,0.44824351287078834,0.029977401130023364,0.545490643148046,0.2987012987012987,18.0
2026-04-17,RETL,0.42200596966103765,0.38678355216605087,0.030727536035994565,0.07500885283958741,0.262987012987013,19.0
2026-04-17,UCO,1.0804263565891472,0.13461538461538455,0.0437618632456738,0.06078580563541063,0.26298701298701294,20.0
2026-04-17,UGL,0.9615582885337657,0.13106123579939055,0.03953023258360854,-0.024608117801853825,0.22727272727272727,21.0
2026-04-17,UTSL,0.5971202055653047,0.04657458979710292,0.02769025927264316,0.14626305825734115,0.17857142857142855,22.0
2026-04-17,YINN,0.12652593085106378,0.17740082810204322,0.021746398918730325,0.04773837515884973,0.15909090909090906,23.0
2026-04-17,UUP,0.04693344360280438,0.13095238095237974,0.00379336370349797,-0.3217495935639034,0.1331168831168831,24.0
2026-04-17,BOIL,-0.6661392405063291,0.48742746615087,0.09009905717731963,-0.29869613037017134,0.12662337662337664,25.0
2026-04-17,TYD,0.036913922146252,0.027133307117577773,0.008833157497062417,-0.19169447534297368,0.09090909090909091,26.0
2026-04-17,TMF,-0.03628075118618834,0.05064018813692208,0.017959207017429566,-0.17358995928279525,0.0551948051948052,27.0
2026-04-17,UVXY,-0.6908209633444411,0.1963735267452402,0.05380029299388472,-0.2234695536845486,-0.04870129870129872,28.0
2026-04-20,SOXL,4.8928437134047424,0.5770221535291087,0.04577014906497194,0.6118041835613932,0.6266233766233765,1.0
2026-04-20,TNA,1.0379906340783918,0.5820302036394371,0.024008013136183254,0.5679016191874708,0.5844155844155844,2.0
2026-04-20,TECL,1.388946343396464,0.5053308502239016,0.030479420719965004,0.4464996981708928,0.5292207792207793,3.0
2026-04-20,EDC,1.3930022673362625,0.4347113522573518,0.021953314497356307,0.2695578912394056,0.5227272727272727,4.0
2026-04-20,UPRO,0.7616845455637642,0.5083051575904809,0.01611414511898931,0.3869022415349493,0.5194805194805194,5.0
2026-04-20,TQQQ,1.0284230700659656,0.4863504631785953,0.021610293996741657,0.46849812691565446,0.4902597402597403,6.0
2026-04-20,MEXX,1.3018235819285944,0.47921972365212695,0.03468354519020008,0.538646310973553,0.4837662337662338,7.0
2026-04-20,LABU,2.333155576886329,0.4046712363544049,0.04249443507836262,0.258208,0.47077922077922074,8.0
2026-04-20,UYM,0.3516096936962547,0.573636746117402,0.017663905504392296,0.4847172032130836,0.4318181818181818,9.0
2026-04-20,EURL,0.5552463029408807,0.5073663146709688,0.021501500150531573,0.19730817260996253,0.39610389610389607,10.0
2026-04-20,DUSL,1.0319567917157526,0.30610288635637434,0.02270727007148006,0.3994813643707272,0.3928571428571429,11.0
2026-04-20,KORU,10.042823816929571,0.28886796924812813,0.0628354264147819,0.13150269923242155,0.3928571428571428,12.0
2026-04-20,DRN,0.09466562892893493,0.7610215706919357,0.0228112409554232,0.5495724796597802,0.38636363636363635,13.0
2026-04-20,AGQ,1.7776672469534942,0.326939511917197,0.09040543293627296,0.2519309279163396,0.37987012987012986,14.0
2026-04-20,CHAU,0.6369797700388522,0.35782602838703365,0.013531684474148565,0.2385609545012405,0.3668831168831168,15.0
2026-04-20,UDOW,0.4147253288719803,0.497402167150141,0.01897024471721182,0.25312259023725875,0.3636363636363636,16.0
2026-04-20,ERX,1.141241409530112,0.2537361339110831,0.028618864477587335,-0.07249407929136038,0.3246753246753247,17.0
2026-04-20,RETL,0.5337954202368551,0.5277084571202219,0.030906817784673628,0.17652539205930376,0.3246753246753247,18.0
2026-04-20,YINN,0.20709317156300577,0.39649373344106437,0.021767732720122928,0.16763292253856132,0.22402597402597396,19.0
2026-04-20,FAS,0.026414894467002625,0.4542768936874242,0.02994797615429942,0.5208230981652756,0.2045454545454545,20.0
2026-04-20,UTSL,0.6228167259843891,0.20763972296743663,0.027750065108687327,0.2392447504625299,0.19805194805194803,21.0
2026-04-20,UGL,0.6845015899350202,0.2192353643966549,0.039320754672544526,0.012233361420922378,0.17857142857142858,22.0
2026-04-20,UCO,0.9716981132075471,0.10949347892023055,0.043559142194417796,0.016198757862918883,0.16233766233766228,23.0
2026-04-20,UUP,0.04552467673271643,0.22222222222222124,0.003754473870443369,-0.4216917562948108,0.1525974025974026,24.0
2026-04-20,TYD,0.022031301755548238,0.19314273430782453,0.008834178543838542,-0.16395014381591563,0.09415584415584415,25.0
2026-04-20,TMF,-0.03636453863291478,0.16005023521147738,0.017905282941033548,-0.07862493189540798,0.045454545454545456,26.0
2026-04-20,BOIL,-0.6687433250266999,0.46464646464646414,0.09000808167589959,-0.282014034774058,0.0292207792207792,27.0
2026-04-20,UVXY,-0.7350284014065458,0.30189423835832685,0.05365414666112421,-0.21726096280293172,-0.04870129870129872,28.0
2026-04-21,SOXL,4.577915207835694,0.5784338896020539,0.04624179130408854,0.6009059035740854,0.6461038961038962,1.0
2026-04-21,TECL,1.268528617398177,0.4842360062035457,0.030917576854899733,0.4046254330880935,0.6071428571428572,2.0
2026-04-21,TQQQ,0.9180568220422318,0.42754665223123695,0.021759356752284905,0.36058933302633955,0.5746753246753247,3.0
2026-04-21,TNA,0.8594952865044001,0.4585863759420501,0.02251005489254036,0.4636672337094151,0.5227272727272727,4.0
2026-04-21,UPRO,0.6783652944567535,0.411720084152626,0.016118605147885472,0.25102180735897367,0.4967532467532467,5.0
2026-04-21,EDC,1.0927350662197068,0.2864023697533592,0.02192361983169023,0.182977685795416,0.49350649350649345,6.0
2026-04-21,LABU,2.068370887235113,0.3311933534743205,0.041084742758832025,0.16645243689773462,0.4902597402597402,7.0
2026-04-21,CHAU,0.5833676410045283,0.3347618818317521,0.013514459717246918,0.3135518208039677,0.4480519480519481,8.0
2026-04-21,UYM,0.28629266630589467,0.42200822549904715,0.017655187650543518,0.3995963966962781,0.4123376623376623,9.0
2026-04-21,UDOW,0.4333602958514533,0.39058016948021623,0.018778876142253566,0.12499603174143885,0.4025974025974025,10.0
2026-04-21,MEXX,0.8783032433296052,0.3154620412224713,0.03473293751109437,0.43200068144124826,0.3993506493506493,11.0
2026-04-21,ERX,1.0461256626297168,0.24556927982788096,0.028735532209613907,-0.07419007033937465,0.38961038961038963,12.0
2026-04-21,DUSL,0.9038431425767794,0.1842187359928282,0.022378207453099437,0.2651796062827783,0.3701298701298701,13.0
2026-04-21,KORU,7.7692391779623975,0.14643518454063234,0.06277005891818291,0.010015172416519145,0.36688311688311687,14.0
2026-04-21,AGQ,1.4797877716018193,0.1532808852770814,0.08872581332892934,0.0923460041873183,0.3344155844155844,15.0
2026-04-21,DRN,-0.05458136402036662,0.4674471730439749,0.023606493793095564,0.4490003849920815,0.3116883116883116,16.0
2026-04-21,UCO,0.9408043380027116,0.12031819688432234,0.04354215162257311,0.1899842284502764,0.2922077922077922,17.0
2026-04-21,RETL,0.3584198099168634,0.41628857090065485,0.030590949121881646,0.07511787966967956,0.2889610389610389,18.0
2026-04-21,EURL,0.3844837212335104,0.26999754237567913,0.022029307543948936,0.08383490971625107,0.2824675324675324,19.0
2026-04-21,UGL,0.5989939918960459,0.1855939587568981,0.039261034052373175,0.205843205321547,0.25,20.0
2026-04-21,FAS,0.024000555543684854,0.359571399134556,0.0293733893725477,0.3755528409663656,0.24350649350649353,21.0
2026-04-21,YINN,0.10262758879038159,0.2430791275648628,0.021773476098786423,0.05916149905823795,0.20454545454545453,22.0
2026-04-21,UUP,0.04854839687253776,0.05454545454545439,0.0035747813284360674,-0.344655637209045,0.1396103896103896,23.0
2026-04-21,UTSL,0.3794863135776063,0.000627925261063734,0.028176810024006616,0.09349629478319091,0.12987012987012986,24.0
2026-04-21,TYD,0.005489126341949202,0.05648436263910191,0.008884643607129528,-0.22838909301875845,0.11688311688311687,25.0
2026-04-21,TMF,-0.0657469079623827,0.029883047793686193,0.017944086453273493,-0.3265508427200315,0.03571428571428571,26.0
2026-04-21,BOIL,-0.6782485374933522,0.3004926108374381,0.08935122587124429,-0.1738670696961129,0.00974025974025971,27.0
2026-04-21,UVXY,-0.6948674562887761,0.2111134498000421,0.05361280263739892,-0.09738519489194812,-0.032467532467532506,28.0
2026-04-22,SOXL,5.109447004608295,0.606800766283525,0.04559220243032272,0.5931494528582153,0.6461038961038962,1.0
2026-04-22,TECL,1.559768103551916,0.5698139618684197,0.03117986083786779,0.5247603885534976,0.6331168831168831,2.0
2026-04-22,TQQQ,1.140826256576441,0.520005755701742,0.021933046317713874,0.46067325640621737,0.6201298701298701,3.0
2026-04-22,UPRO,0.864765849591961,0.47565442926281476,0.01615653927009702,0.35405821606838245,0.5551948051948051,4.0
2026-04-22,EDC,1.2804591201636684,0.4001148769581523,0.021898148965229736,0.2576821346528837,0.5487012987012987,5.0
2026-04-22,TNA,1.1065752392578356,0.4671859154760547,0.022158268994966306,0.4420716854828502,0.5487012987012987,6.0
2026-04-22,LABU,2.2358806899121175,0.4178901752797364,0.041053533466048515,0.26923499067061796,0.5324675324675324,7.0
2026-04-22,KORU,9.277517691888947,0.33748329693967344,0.06332628792797373,0.11746770136120357,0.47727272727272724,8.0
2026-04-22,CHAU,0.5331099970325945,0.4118920625613151,0.013673233290651112,0.43688662910942483,0.4675324675324675,9.0
2026-04-22,UDOW,0.6098499273842182,0.43461112092926113,0.018766567003205715,0.2618786976664692,0.45779220779220775,10.0
2026-04-22,ERX,1.203328625501384,0.29201346200212425,0.028855047902515786,-0.09036898061288305,0.38961038961038963,11.0
2026-04-22,UYM,0.36838460266269735,0.371802368799247,0.017682763390301386,0.3881426075747553,0.3474025974025974,12.0
2026-04-22,DUSL,1.112198616089291,0.15083212971497828,0.022732610109129324,0.1628754412107306,0.3409090909090909,13.0
2026-04-22,MEXX,1.0056660480546569,0.2774710724512789,0.03492529711881689,0.42663119347724926,0.34090909090909083,14.0
2026-04-22,EURL,0.49593647557119347,0.3185487778514935,0.022142330577009275,0.20033554487912758,0.31493506493506485,15.0
2026-04-22,RETL,0.4950533822498868,0.4599284701500436,0.030602224325721825,0.11203557332859798,0.30844155844155846,16.0
2026-04-22,AGQ,1.5266832917705733,0.18634211182188257,0.0881713864581136,0.044315208298477494,0.3019480519480519,17.0
2026-04-22,DRN,0.03089240668299653,0.46570328468888184,0.024016161577253146,0.4486383318234016,0.2792207792207792,18.0
2026-04-22,FAS,0.12405362175337054,0.3370349355596985,0.029455802119022295,0.38443350648847335,0.2142857142857143,19.0
2026-04-22,YINN,0.12551455782896848,0.22222093909508714,0.02217231082905151,0.06666158767680104,0.16883116883116883,20.0
2026-04-22,UCO,0.7633658763365876,0.06086341118188253,0.043462809685182416,0.16786993891591712,0.16558441558441556,21.0
2026-04-22,UTSL,0.528386102153614,0.06368992044902347,0.028218816563232815,0.017685537448185792,0.15584415584415584,22.0
2026-04-22,UGL,0.4378706021873766,0.22132740905304085,0.03917021151822846,0.16240630085096167,0.14285714285714285,23.0
2026-04-22,TYD,0.031173326416321867,0.14681564245810128,0.00887374926829159,-0.12950544844928752,0.1331168831168831,24.0
2026-04-22,UUP,0.05404061651432279,0.10828025477706862,0.0035272028144117374,-0.3984261187804874,0.1331168831168831,25.0
2026-04-22,TMF,0.0032317910807098116,0.10173198040587816,0.01787658014702901,-0.1984363881675615,0.045454545454545456,26.0
2026-04-22,BOIL,-0.6775607811877242,0.3020961775585696,0.08802317385139412,-0.19618249661778706,-0.003246753246753281,27.0
2026-04-22,UVXY,-0.7425548387096774,0.26338514680483593,0.05364785556971727,-0.1964348397430259,-0.038961038961039,28.0
2026-04-23,SOXL,5.007607887718071,0.6292198261262278,0.046938853322477145,0.5959382039464217,0.6461038961038962,1.0
2026-04-23,TECL,1.3458529615993684,0.4568500834242656,0.031363082623441084,0.4129495461367618,0.5941558441558441,2.0
2026-04-23,TQQQ,0.9464028922010028,0.4607032653607713,0.02191809910510396,0.3676011155978512,0.551948051948052,3.0
2026-04-23,TNA,0.9868081001185984,0.41092939078182317,0.021832832477320485,0.331788895299616,0.5389610389610389,4.0
2026-04-23,UPRO,0.7166772731856768,0.42078842304687103,0.0160656686223786,0.25446609310475915,0.5162337662337662,5.0
2026-04-23,EDC,1.0937382517030332,0.26740072209058785,0.021906950493077976,0.1616097014602433,0.5032467532467532,6.0
2026-04-23,CHAU,0.5061165153647484,0.33818172928838586,0.013653844244258497,0.34714123214239445,0.4935064935064935,7.0
2026-04-23,KORU,7.942768837258873,0.24754521963824289,0.0632715738497065,0.14218498108630945,0.4642857142857142,8.0
2026-04-23,LABU,1.8147021382617523,0.24223848131303166,0.041400840303468155,0.17094039076498374,0.4577922077922078,9.0
2026-04-23,ERX,1.1846090299485188,0.2526002240435331,0.028870743133485692,-0.028001287415513356,0.44805194805194803,10.0
2026-04-23,UDOW,0.4827894354600095,0.37332379178830793,0.0177809905311733,0.16740297575305252,0.435064935064935,11.0
2026-04-23,DUSL,1.04967440619162,0.20245064205799376,0.024668493466470664,0.23421956299709684,0.40259740259740256,12.0
2026-04-23,UYM,0.35716015399137135,0.29950708428195694,0.017616504884938097,0.4039563308315399,0.3701298701298701,13.0
2026-04-23,MEXX,1.0083223422881429,0.11256634054323499,0.03485944233572818,0.3414033661065027,0.3441558441558441,14.0
2026-04-23,DRN,-0.051211915734792224,0.5153904070153685,0.024495078224272382,0.5350549453272493,0.31493506493506496,15.0
2026-04-23,AGQ,1.600151553422581,0.06789969174373078,0.08814356941471373,-0.04663884219009708,0.288961038961039,16.0
2026-04-23,UCO,0.8356914650844363,0.15071283095723018,0.04352485701872722,0.2716790718300912,0.2759740259740259,17.0
2026-04-23,EURL,0.3858177419608211,0.22433013886172506,0.021869517214173795,0.1192885617908617,0.2662337662337662,18.0
2026-04-23,RETL,0.3642356024978799,0.3224697019325255,0.030277698899932756,-0.00563768271080593,0.2597402597402597,19.0
2026-04-23,FAS,0.02482213781877385,0.2670741584368096,0.02905753702977889,0.2914041843145569,0.2305194805194805,20.0
2026-04-23,UUP,0.05164669235245567,0.10828025477706862,0.0032059922593746875,-0.4558422022356327,0.1948051948051948,21.0
2026-04-23,UGL,0.47906220355061646,0.10622065727699526,0.03890201195819276,0.05810125425313046,0.16883116883116878,22.0
2026-04-23,UTSL,0.44160073728816207,0.09578753898707862,0.030191669295516168,0.04815265176316528,0.16558441558441556,23.0
2026-04-23,TYD,0.019624678553971098,0.014497837016252138,0.008884834100210952,-0.19388194743644982,0.09415584415584416,24.0
2026-04-23,BOIL,-0.6671457905544148,0.42361111111111094,0.08828329303063864,-0.30193168365166106,0.09415584415584413,25.0
2026-04-23,YINN,0.02432102313550799,0.04778130930069959,0.022232665625744778,-0.02822474988809116,0.07142857142857142,26.0
2026-04-23,TMF,-0.02507727770639201,0.024682124158564217,0.01763761875952611,-0.33276088369867884,0.05194805194805194,27.0
2026-04-23,UVXY,-0.7072118114707553,0.2416092464992221,0.053258230675491056,-0.23703088314940526,-0.016233766233766274,28.0
2026-04-24,SOXL,4.562381760380707,0.8261322228006246,0.04808450537344957,0.723107012485145,0.6461038961038962,1.0
2026-04-24,TECL,1.1858792105245044,0.6616072386614384,0.03228948082363227,0.5294106201462722,0.6168831168831169,2.0
2026-04-24,TNA,0.9731453678728348,0.5353995309243662,0.02155986296385792,0.43789932275100923,0.5584415584415583,3.0
2026-04-24,TQQQ,0.8605781551297509,0.658943196420554,0.022444673913702036,0.4801453405330008,0.5487012987012987,4.0
2026-04-24,UPRO,0.6641811351810554,0.5926934295392501,0.01605864035034244,0.35206497206728665,0.5454545454545454,5.0
2026-04-24,EDC,1.1161826932864143,0.4821284752895385,0.02237660634022592,0.2573071863252671,0.5422077922077921,6.0
2026-04-24,KORU,7.381946576604237,0.4031844831109224,0.06301455751360988,0.24872920931766918,0.512987012987013,7.0
2026-04-24,CHAU,0.5540719834957935,0.49659622166935496,0.01371992012726132,0.3360949504030947,0.4967532467532467,8.0
2026-04-24,ERX,1.178827602731003,0.33513063737726756,0.028875667701545437,-0.10603112840466926,0.42857142857142855,9.0
2026-04-24,UDOW,0.46703905429782866,0.44971714553055564,0.017912419236916638,0.21142022189999182,0.409090909090909,10.0
2026-04-24,MEXX,1.1275060026220038,0.28078418749058953,0.0345620667200663,0.3941143201791457,0.4058441558441558,11.0
2026-04-24,DUSL,1.0133470568456286,0.2601960717774877,0.0252718575064141,0.19927014571689233,0.3636363636363636,12.0
2026-04-24,UYM,0.4059568768987605,0.3588536289270359,0.017581018169605826,0.4677610614341722,0.36363636363636354,13.0
2026-04-24,LABU,1.9651210646105435,0.1992864424057086,0.04099640301355265,0.07885021549873791,0.35064935064935066,14.0
2026-04-24,EURL,0.4376327922594978,0.3461931111737859,0.021133518332338203,0.25578703703703703,0.3279220779220779,15.0
2026-04-24,AGQ,1.603305785123967,0.22855259440625306,0.08773051004620688,0.10621831660195373,0.3246753246753247,16.0
2026-04-24,DRN,-0.05988776758060288,0.47526593444607806,0.02416542193251302,0.48655796294935527,0.2532467532467532,17.0
2026-04-24,UGL,0.6433402149925251,0.2762030323005934,0.037734370675537816,0.20694165504108547,0.25,18.0
2026-04-24,YINN,0.041695312943491825,0.30804074770052425,0.02185007990921378,0.07244099949681199,0.1948051948051948,19.0
2026-04-24,RETL,0.3905827203780634,0.31707714891534866,0.029839892887075642,0.017900310464554096,0.18506493506493507,20.0
2026-04-24,UUP,0.04395148829040685,0.218543046357614,0.0031256776939520194,-0.5329655172413793,0.1753246753246753,21.0
2026-04-24,UCO,0.8543233082706767,0.06928645294725953,0.04366002668832643,0.18404737800816606,0.17532467532467527,22.0
2026-04-24,TYD,0.029745588577964943,0.24506628376799153,0.008884287563927255,-0.1016719385449616,0.17207792207792205,23.0
2026-04-24,UTSL,0.44129866370190585,0.0936927213688254,0.030140240783067047,0.03263787653335167,0.12337662337662335,24.0
2026-04-24,FAS,-0.0072624836772222645,0.2539464400846645,0.029277041255594705,0.2906114349949149,0.11688311688311687,25.0
2026-04-24,TMF,-0.027047092613667112,0.09793250703051701,0.017610379469623363,-0.22911966253660546,0.06493506493506493,26.0
2026-04-24,BOIL,-0.661484966250767,0.4391891891891889,0.08824740823003953,-0.2944013423905006,0.042207792207792194,27.0
2026-04-24,UVXY,-0.6973891924711597,0.3782383419689117,0.05352124738769074,-0.20158035161687013,0.032467532467532416,28.0
2026-04-27,SOXL,3.0949267060800922,0.77854390590144,0.04817976621727343,0.7495079639193134,0.6363636363636364,1.0
2026-04-27,TNA,0.7638263498436415,0.6671334252847807,0.02158155013593157,0.5342855750844797,0.5649350649350648,2.0
2026-04-27,UPRO,0.4838111933454263,0.7582138341254772,0.016024114423301317,0.48350171418111587,0.5616883116883116,3.0
2026-04-27,TQQQ,0.5925728046334795,0.7953352555385902,0.02218536228304026,0.598374201883183,0.5551948051948051,4.0
2026-04-27,TECL,0.7803581554068684,0.7565636285281906,0.031328715121677266,0.7247146505838091,0.5324675324675324,5.0
2026-04-27,EDC,0.840638768070042,0.49315243422073685,0.0221834168632118,0.26781894589554445,0.5162337662337663,6.0
2026-04-27,KORU,5.7675374818231955,0.42177958487520373,0.06317741623840363,0.22328438366377987,0.4805194805194805,7.0
2026-04-27,ERX,1.1803383572994344,0.4452857971531837,0.028865060784269217,-0.25913643746616133,0.461038961038961,8.0
2026-04-27,CHAU,0.47418973086466876,0.4508722109533468,0.013564256267447464,0.3039138782652926,0.43181818181818177,9.0
2026-04-27,LABU,1.7841789806251604,0.33078826440438364,0.04095265360869274,0.10427798087739032,0.42532467532467527,10.0
2026-04-27,UDOW,0.3698764589753196,0.6164072819158101,0.017904026687617734,0.2845348175844693,0.4188311688311688,11.0
2026-04-27,MEXX,0.8826640562277279,0.2606447129044787,0.03475088479410621,0.37394654219024615,0.38311688311688313,12.0
2026-04-27,DUSL,0.7496521979408195,0.3227797910413622,0.025165198577785305,0.1947584349261214,0.34415584415584416,13.0
2026-04-27,UYM,0.3345001963168128,0.3714887720865254,0.01756984493849172,0.362276028708477,0.33766233766233766,14.0
2026-04-27,AGQ,1.2527784346181128,0.145179091000301,0.08776992743553116,-0.026021941505607545,0.3051948051948052,15.0
2026-04-27,UCO,0.8926422952336881,0.0680013807386952,0.043454061470620475,0.1628995363438958,0.2857142857142857,16.0
2026-04-27,EURL,0.31475687166896216,0.3574249573416436,0.021083791048517684,0.31492382271468145,0.27272727272727276,17.0
2026-04-27,DRN,-0.06395553686507616,0.45643543223052324,0.023917166875696252,0.4973215371709174,0.25,18.0
2026-04-27,FAS,-0.05712778192481349,0.4851502365244921,0.029267284664382276,0.39905708859455036,0.25,19.0
2026-04-27,RETL,0.3230699115850879,0.37289072129893336,0.029391497773939363,0.10184061419567983,0.22402597402597402,20.0
2026-04-27,UUP,0.05269931637002312,0.2582781456953637,0.00313147164676965,-0.6112791591899513,0.2045454545454545,21.0
2026-04-27,UGL,0.4798615916955018,0.13591881116346502,0.037728558340111504,0.09797171086714675,0.1785714285714286,22.0
2026-04-27,TYD,-0.009136725464345963,0.1898774572376819,0.008906913111564213,-0.09430523917995444,0.17857142857142855,23.0
2026-04-27,UTSL,0.44089609443400213,0.057346700051236925,0.030130867619681936,-0.046906554014692806,0.1266233766233766,24.0
2026-04-27,UVXY,-0.6473414477898782,0.664710813076278,0.05415253901342353,-0.301726786803606,0.10389610389610382,25.0
2026-04-27,YINN,-0.06715760380630864,0.2368619578161141,0.02184417247871919,0.09178490173695794,0.09740259740259738,26.0
2026-04-27,TMF,-0.07656848438232611,0.11518116900290867,0.017671942576067974,-0.17294134617118334,0.0551948051948052,27.0
2026-04-27,BOIL,-0.6568627450980392,0.5994993742177723,0.08780841433474283,-0.3213834005606071,0.04545454545454544,28.0
2026-04-28,SOXL,2.7902012604187845,0.6475671613751643,0.049065219643115936,0.7977420972952339,0.5974025974025975,1.0
2026-04-28,TNA,0.6695632353058794,0.6503959383826305,0.021262973387242548,0.6302145033472064,0.5681818181818181,2.0
2026-04-28,EDC,0.8353099079650042,0.4639292414489168,0.02222648295620781,0.3212520359747893,0.5292207792207793,3.0
2026-04-28,UPRO,0.3772000018360444,0.723942729916503,0.015317173088163872,0.5190732669180607,0.525974025974026,4.0
2026-04-28,TQQQ,0.4500983827745817,0.736865071028007,0.021954184708944287,0.6260373817151902,0.5097402597402598,5.0
2026-04-28,KORU,5.9339574898785425,0.43418485691024444,0.06293479307774258,0.28489656434050586,0.5097402597402597,6.0
2026-04-28,TECL,0.6092512695125114,0.7058875692931934,0.03135140104809384,0.7733152591575727,0.49350649350649345,7.0
2026-04-28,CHAU,0.4869664435697547,0.4056957452319604,0.01355494935218244,0.23904522710900844,0.448051948051948,8.0
2026-04-28,ERX,1.2584780306595844,0.3286776971676512,0.02868467418933527,-0.1637619242699128,0.4415584415584416,9.0
2026-04-28,DUSL,0.6876320818751174,0.3540982977335099,0.02435132796259861,0.1395101052850418,0.42532467532467527,10.0
2026-04-28,UDOW,0.2962511906191778,0.6007606930546041,0.017440491796200497,0.18836597264449517,0.40909090909090906,11.0
2026-04-28,LABU,1.5429750108780063,0.28106710221859293,0.04096938583439619,0.10769474881215786,0.40259740259740256,12.0
2026-04-28,MEXX,0.748058807030026,0.17148770710044306,0.03360721479798091,0.3216676829583389,0.3409090909090909,13.0
2026-04-28,UCO,0.9161731207289296,0.0797546012269938,0.04343394099619168,0.13772104031860052,0.3246753246753246,14.0
2026-04-28,UYM,0.3391042944196996,0.28677949527164437,0.017536572374112006,0.312934416834433,0.3149350649350649,15.0
2026-04-28,AGQ,1.5362923001471311,0.06362612612612613,0.06949985925330572,-0.13238954995198807,0.3019480519480519,16.0
2026-04-28,EURL,0.2560274361156236,0.30979982676175016,0.021049952741109955,0.24941766708475183,0.27272727272727276,17.0
2026-04-28,DRN,-0.0822663689798151,0.4775133360689373,0.024334538083236032,0.5063724546331811,0.26623376623376627,18.0
2026-04-28,UUP,0.051141190462706154,0.310344827586205,0.0030263298892817905,-0.5869320979082773,0.24350649350649348,19.0
2026-04-28,UGL,0.6190948367448119,0.050654142905065584,0.033116340471554574,-0.009844393708349832,0.22077922077922074,20.0
2026-04-28,RETL,0.253557520835608,0.3278792986495098,0.02846542298389867,0.11690965604610466,0.21428571428571425,21.0
2026-04-28,FAS,-0.11629833573042936,0.4560074692624106,0.029082486379199454,0.3842215046630237,0.18506493506493504,22.0
2026-04-28,UTSL,0.4828203381433085,0.015602521844035403,0.030032853586139968,-0.0855498867041883,0.1623376623376623,23.0
2026-04-28,YINN,-0.06735451867540077,0.17848383637954618,0.021858100596299914,0.013602843424752308,0.14285714285714282,24.0
2026-04-28,TYD,-0.020206776622593403,0.01818848551521751,0.008907566136632815,-0.2785433070866142,0.1331168831168831,25.0
2026-04-28,UVXY,-0.5818921668362156,0.6690568119139545,0.05431575185128127,-0.31406069522292607,0.12012987012987011,26.0
2026-04-28,TMF,-0.10945912762520182,0.061221252973830735,0.01767837814945251,-0.23437912610075473,0.07467532467532466,27.0
2026-04-28,BOIL,-0.6374257019881122,0.5180722891566265,0.08088516998843763,-0.30414467009524326,0.04870129870129869,28.0
2026-04-29,SOXL,2.3165410648529927,0.6512362892730992,0.048145078069034015,0.7871354034136919,0.6168831168831169,1.0
2026-04-29,TNA,0.5777008468983289,0.5179350554075447,0.019772884608478487,0.5267850937728207,0.5616883116883117,2.0
2026-04-29,KORU,5.190112519729137,0.3866466958631131,0.06292434881550683,0.17387606889588855,0.525974025974026,3.0
2026-04-29,TQQQ,0.417869078115799,0.7120737340227623,0.021319024981589864,0.6101783717328808,0.5194805194805194,4.0
2026-04-29,UPRO,0.36027739013866444,0.671349568436929,0.0145737502411223,0.41469402970943187,0.5129870129870129,5.0
2026-04-29,EDC,0.7713969793328335,0.367510951895702,0.021766797532923793,0.22765649442183997,0.5032467532467533,6.0
2026-04-29,TECL,0.5218860033244561,0.6826387414026892,0.03061615019450666,0.7558619254030379,0.5032467532467532,7.0
